api_id,api_title,field_path,description,type,example
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list3[].bmanTxprNo,사업자등록번호,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list3[].ndXps,필요경비,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list3[].bmanTxprNm,상호,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list3[].rtnIncRte,소득률(당해업체)(%),string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list2,직전 3년간 종합소득세 신고 상황(단위 : 천원),array of object,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list2[].dcsTxamt,결정세액,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list2[].trgtTxyr,귀속연도,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list2[].txrte,세율(%),string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list2[].agiAmt,종합소득금액,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list2[].incDdcAmt,소득공제,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list2[].acfTxrte,실효세율,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list2[].cmptTxamt,산출세액,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list2[].ddcTxamt,공제/감면세액,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list2[].stasAmt,과세표준,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list11,지자체 주택임대 등록 현황,array of object,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list11[].objpTlcAdr,임대주택 소재지,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list11[].rnthKndClCd,등록구분,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list11[].rgtDt,등록일자,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list11[].cfbDt,폐업일자,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.rtpnIncDdcAmt,퇴직연금납부액,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list9,"국내 주택보유 내역(단위 : m2, 원)",array of object,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list9[].bldsfl,면적,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list9[].objpTlcAdr,주택소유지,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list9[].tsv,기준시가,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list9[].hsngKndCd,종류,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.arsRtnIndvCertNo,ARS 개별인증번호,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list8,종합소득세 신고안내 자료(부가가치세신고)(단위 : 원),array of object,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list8[].pperTxprDscmNo,사업자등록번호,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list8[].ginAmt,수입금액,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list8[].tfbCd,업종코드,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list8[].objpTlcAdr,사업장소재지,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list7,종합소득세 신고안내 자료(사업장현황신고)(단위 : 원),array of object,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list7[].ginAmt,합계,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list7[].objpTlcAdr,주택소재지,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list7[].mmrIcmAmt,월세,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.list7[].dpitGinAmtIncsAmt,간주임대료,string,
4336,종합소득세 신고도움 서비스_홈택스,data.outZ5010.rtnAtonTfbCd,업종코드,string,
4336,종합소득세 신고도움 서비스_홈택스,in,입력 컨테이너,string,
4336,종합소득세 신고도움 서비스_홈택스,errMsg,에러메세지,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010,출력컨테이너,object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.busnAccNestlYn,사업용계좌미신고 유무,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.etpTxamt,중간예납세액(기납부세액),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.smceDdcIntlIncDdcAmt,소기업소상공인공제부금,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.pdfHex,PDF파일 hex 데이터,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.ntplPnsnDdcAmt,개인연금저축,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.cshptOhtwBlwIsnRjcScnt,현금영수증발급거부(10만원 미만),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.dvdnIcmAmtYn,배당,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.nregAdttxApplcYn,추계신고시,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.telno,담당자연락처,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.rgpIncAmtYn,종교인기타소득유무,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.npInfeeDdcAmt,국민연금보험료,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.cshptNjnnTypeCdNm,현금영수증미가맹,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.etcIncAmtYn,기타,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.busnAccNestlTypeNm,사업용계좌미신고,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.fnm,담당자,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.cshptNisnAmtBaseAmt,현금영수증미발급,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.dfntXpsrtClCdNm,추계신고시 적용경비율,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.bkpDutyClCdNm,기장의무구분,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list,조회년도 귀속 사업장별 수입금액 현황,array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].jntBmanNm,사업형태,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].txprDscmNoEncCntn,사업자등록번호,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].icmSumAmt,수입금액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].tfbCd,업종코드,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].whtxRperNm,주요 원천 징수의무자,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].icmAmtKndClCdNm,수입종류구분코드,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].bkpDutyClCdNm,기장의무,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].baseGnrlRte,일반율(기준경비율),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].whtxRperNo,주요 원천 징수의무자 사업자번호,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].bmanNm,상호,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list[].baseMhRte,자가율(기준경비율),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.crdcOhtwOverIsnRjcAmt,신용카드발급거부(10만원 이상),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.gdncKndCdNm,신고안내유형,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.cshptOhtwOverIsnRjcAmt,현금영수증발급거부(10만원 이상),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.erinAmtYn,근로(단일),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.bsYeIncAmtYn,사업연말정산,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.userNm,성명,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.intrIcmAmtYn,이자,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.pnsnSvngDdcAmt,연금저축납부액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.pnsnIcmAmtYn,연금,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.abrdHsngPsenYn,국외주택보유여부,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.ogzNm,세무서,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.rtnAtonTfbCdNm,업종명,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.crdcOhtwBlwIsnRjcScnt,신용카드발급거부(10만원 미만),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.bmanNrgtAdttxTrgtYn,주택임대미등록가산세 여부,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.dfntBkpDutyNm,무신고 또는 무기장가산세,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.pfbPsteRtnsAdttxAmt,사업장현황신고불성실(무과소신고금액),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.invcStblSbmsAmt,(세금)계산서관련 보고불성실,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.icmAmt,2천만원 이하 주택임대수입금액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.rfncCntn,기타 참고사항,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.rtnAtonTfbTxt,신고시 유의할 사항,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.gdncMsgCntn,2천만원 이해 주택임대 수입금액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.txprDscmNo,생년월일,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.dblErinAmtYn,근로(복수),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.njnnAdttxThcYn,현금영수증미가맹 유무,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.deptOgzNm,담당부서,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.pmtDdtXtnKrYn,납부기한 직권연장 여부,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list5,"조회년도 사업용 신용카드 사용현황 분석(단위 : 건, 원)",array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list5[].Scnt,건수,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list5[].Amt,금액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list5[].itemNm,아이템명,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list10,세무서 주택임대 사업자등록 현황,array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list10[].pperTxprDscmNo,사업자등록번호,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list10[].objpTlcAdr,사업장소재지,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list10[].rgtDt,등록일자,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list10[].cfbDt,폐업일자,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list4,직전년도 매출액 대비 주요 판관비율 분석(주사업장)(단위 : 천원),array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list4[].Rte,당해업체(%),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list4[].Amt,금액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list4[].itemNm,아이템명,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list4[].TfbAvrgRte,업종평균(%),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list12,조회년도 귀속 소규모 개인사업자 부가가치세 감면,array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list12[].tfbCd,업종코드,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list12[].pperNm,상호,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list12[].pperNo,사업자번호,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list12[].icmAmt,수입금액(감면금액),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list3,직전 3년간 신고소득률(주사업장 기준)(단위 : 천원),array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list3[].ginAmt,수입금액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list3[].incAmt,소득금액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list3[].trgtTxyr,귀속연도,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list3[].bmanTxprNo,사업자등록번호,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list3[].ndXps,필요경비,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list3[].bmanTxprNm,상호,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list3[].rtnIncRte,소득률(당해업체)(%),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list2,직전 3년간 종합소득세 신고 상황(단위 : 천원),array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list2[].dcsTxamt,결정세액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list2[].trgtTxyr,귀속연도,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list2[].txrte,세율(%),string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list2[].agiAmt,종합소득금액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list2[].incDdcAmt,소득공제,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list2[].acfTxrte,실효세율,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list2[].cmptTxamt,산출세액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list2[].ddcTxamt,공제/감면세액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list2[].stasAmt,과세표준,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list11,지자체 주택임대 등록 현황,array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list11[].objpTlcAdr,임대주택 소재지,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list11[].rnthKndClCd,등록구분,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list11[].rgtDt,등록일자,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list11[].cfbDt,폐업일자,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.rtpnIncDdcAmt,퇴직연금납부액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list9,"국내 주택보유 내역(단위 : m2, 원)",array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list9[].bldsfl,면적,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list9[].objpTlcAdr,주택소유지,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list9[].tsv,기준시가,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list9[].hsngKndCd,종류,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.arsRtnIndvCertNo,ARS 개별인증번호,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list8,종합소득세 신고안내 자료(부가가치세신고)(단위 : 원),array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list8[].pperTxprDscmNo,사업자등록번호,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list8[].ginAmt,수입금액,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list8[].tfbCd,업종코드,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list8[].objpTlcAdr,사업장소재지,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list7,종합소득세 신고안내 자료(사업장현황신고)(단위 : 원),array of object,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list7[].ginAmt,합계,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list7[].objpTlcAdr,주택소재지,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list7[].mmrIcmAmt,월세,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.list7[].dpitGinAmtIncsAmt,간주임대료,string,
4336,종합소득세 신고도움 서비스_홈택스,outZ5010.rtnAtonTfbCd,업종코드,string,
4336,종합소득세 신고도움 서비스_홈택스,errYn,에러코드,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,common,공통부,object,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,common.userTrNo,사용자 거래고유번호(사용자 생성),string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,common.hyphenTrNo,하이픈 고유거래번호(하이픈 생성),string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,common.errMsg,오류메세지,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,common.errYn,"오류여부(Y : 오류, N : 정상)",string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data,개별부,object,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.cookie,쿠키 세션정보,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.stepData,로그인 사용데이터(내부용) *요청시 stepMode가 step인 경우 다음 단계 stepData에 입력,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list,사업용신용카드 매입세액 확인/변경,array of object,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].vaTxamt,세액,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].aprvDt,승인일자,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].ddcYnNm,공제여부결정,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].mrntTxprNm,가맹점명,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].crcmClNm,카드사,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].bmanClNm,가맹점유형,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].bcNm,업태,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].totaTrsAmt,합계,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].mrntTxprDscmNoEncCntn,가맹점사업자번호,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].vatDdcClNm,비고,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].vatDdcClCd,카드사코드,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].busnCrdCardNoEncCntn,카드번호,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].tip,봉사료,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].splCft,공급가액,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,data.list[].tfbNm,업종,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,cookie,쿠키 세션정보,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,errMsg,에러메세지,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,stepData,로그인 사용데이터(내부용) *요청시 stepMode가 step인 경우 다음 단계 stepData에 입력,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list,사업용신용카드 매입세액 확인/변경,array of object,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].vaTxamt,세액,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].aprvDt,승인일자,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].ddcYnNm,공제여부결정,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].mrntTxprNm,가맹점명,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].crcmClNm,카드사,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].bmanClNm,가맹점유형,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].bcNm,업태,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].totaTrsAmt,합계,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].mrntTxprDscmNoEncCntn,가맹점사업자번호,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].vatDdcClNm,비고,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].vatDdcClCd,카드사코드,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].busnCrdCardNoEncCntn,카드번호,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].tip,봉사료,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].splCft,공급가액,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,list[].tfbNm,업종,string,
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,errYn,에러코드,string,
4339,본인서명 사실 확인_정부24,common,공통부,object,
4339,본인서명 사실 확인_정부24,common.userTrNo,사용자 거래고유번호(사용자 생성),string,
4339,본인서명 사실 확인_정부24,common.hyphenTrNo,하이픈 고유거래번호(하이픈 생성),string,
4339,본인서명 사실 확인_정부24,common.errMsg,응답메세지,string,
4339,본인서명 사실 확인_정부24,common.errYn,"오류여부(Y : 오류, N : 정상)",string,
4339,본인서명 사실 확인_정부24,data,개별부,object,
4339,본인서명 사실 확인_정부24,data.truthYn,"진위여부(Y : 발급사실있음, N : 발급사실없음)",string,
4339,본인서명 사실 확인_정부24,data.truthMsg,검증메세지,string,
4340,주민등록증 진위확인_정부24,outB0001,,object,
4340,주민등록증 진위확인_정부24,outB0001.truthYn,진위여부,string,
4340,주민등록증 진위확인_정부24,outB0001.juminNo,주민등록번호,string,
4340,주민등록증 진위확인_정부24,outB0001.errMsg,에러메세지,string,
4340,주민등록증 진위확인_정부24,outB0001.name,성명,string,
4340,주민등록증 진위확인_정부24,outB0001.errYn,에러코드,string,
4340,주민등록증 진위확인_정부24,outB0001.truthMsg,검증메세지,string,
4340,주민등록증 진위확인_정부24,outB0001.issueDt,발급일자,string,
4340,주민등록증 진위확인_정부24,common,공통부,object,
4340,주민등록증 진위확인_정부24,common.userTrNo,사용자 거래고유번호(사용자 생성),string,
4340,주민등록증 진위확인_정부24,common.hyphenTrNo,하이픈 고유거래번호(하이픈 생성),string,
4340,주민등록증 진위확인_정부24,common.errMsg,응답메세지,string,
4340,주민등록증 진위확인_정부24,common.errYn,"오류여부(Y : 오류, N : 정상)",string,
4340,주민등록증 진위확인_정부24,data,개별부,object,
4340,주민등록증 진위확인_정부24,data.truthYn,진위여부,string,
4340,주민등록증 진위확인_정부24,data.juminNo,주민등록번호,string,
4340,주민등록증 진위확인_정부24,data.name,성명,string,
4340,주민등록증 진위확인_정부24,data.truthMsg,검증메세지,string,
4340,주민등록증 진위확인_정부24,data.issueDt,발급일자,string,
4340,주민등록증 진위확인_정부24,errMsg,에러메세지,string,
4340,주민등록증 진위확인_정부24,errYn,에러코드,string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,common,공통부,object,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,common.userTrNo,사용자 거래고유번호(사용자 생성),string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,common.hyphenTrNo,하이픈 고유거래번호(하이픈 생성),string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,common.errMsg,오류메세지,string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,common.errYn,"오류여부(Y : 오류, N : 정상)",string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data,개별부,object,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.cookie,"세션정보(홈택스 다른 요청 시 해당 세션정보 ""cookieData""에 입력)",string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.cvaTxprDscmDt,소득자 생년월일,array,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.incRqsuSffYn,서민형 개인종합자산관리계좌 소득요건 충족 유무,array,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.agitxIncDVOList,종합소득세 신고(결정ㆍ경정)자용 목록,object,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.agitxIncDVOList.erinExclYn,근로ㆍ사업소득 외의 소득 유ㆍ무,string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.agitxIncDVOList.ag_attrYr,귀속연도,string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.agitxIncDVOList.erinYn,근로소득 유ㆍ무,string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.agitxIncDVOList.bsictYn,사업소득 유ㆍ무,string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.agitxIncDVOList.agiSumAmt,종합(결정)소득금액,string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.pdfHex,pdf파일 Hex 값,array,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.incRqsuSffYn2,개인종합자산관리계좌 소득요건 충족 유무,array,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.stepData,로그인 사용데이터(내부용) *요청시 stepMode가 step인 경우 다음 단계 stepData에 입력,string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.bsYeIncDVOList,연말정산한 사업소득자용 목록,object,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.rcatNo,접수번호,array,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.erinDVOList,근로소득자용 목록,object,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.erinDVOList.txtnTrgtSnwAmt,총급여(과세대상급여)액,string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.erinDVOList.er_attrYr,귀속연도,string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.erinDVOList.mateKndCd,소득구분(- A0085 : 사업소득 연말정산 - A0051 : 근로소득 연말정산 - A0052 : 근로소득 연말정산 - F0026 : 일용근로소득(국세청) - F0063 : 일용근로소득(고용노동부)),string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.erinDVOList.lvyRperNo,원천징수의무자(사업자번호),string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.erinDVOList.lvyRperTnmNm,원천징수의무자(법인명),string,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.cvarLdAdr,소득자 주소(지번),array,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.cvarFnm,소득자 성명,array,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.cerCvaIsnNo,발급번호,array,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.cvarRoadNmAdr,소득자 주소(도로명),array,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.cvaChrgOgzFrmyNm,발급기관,array,
4342,소득확인증명(개인종합자산관리계좌)_홈택스,data.rcatDt,민원신청일자,array,
4344,운전면허증 진위확인_경찰청efine,outB0001,,object,
4344,운전면허증 진위확인_경찰청efine,outB0001.searchTime,조회일시,string,
4344,운전면허증 진위확인_경찰청efine,outB0001.juminNo,주민등록번호,string,
4344,운전면허증 진위확인_경찰청efine,outB0001.errMsg,에러메세지,string,
4344,운전면허증 진위확인_경찰청efine,outB0001.name,성명,string,
4344,운전면허증 진위확인_경찰청efine,outB0001.serialNoTruthMsg,암호일련번호진위메세지,string,
4344,운전면허증 진위확인_경찰청efine,outB0001.serialNoTruthYn,암호일련번호진위여부,string,
4344,운전면허증 진위확인_경찰청efine,outB0001.licenceNo,면허번호,string,
4344,운전면허증 진위확인_경찰청efine,outB0001.licenceTruthYn,진위여부,string,
4344,운전면허증 진위확인_경찰청efine,outB0001.errYn,에러코드,string,
4344,운전면허증 진위확인_경찰청efine,outB0001.licenceTruthMsg,진위메세지,string,
4344,운전면허증 진위확인_경찰청efine,outB0001.serialNo,암호일련번호,string,
4344,운전면허증 진위확인_경찰청efine,common,공통부,object,
